Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,order_date,price_value,currency,gross_revenue,paid_revenue,return_count_total,return_count_processed,return_count_rejected,refund_total_processed,latest_return_date,has_any_return,has_processed_return,ticket_count,latest_ticket_date,defect_tickets,delivery_tickets,lockout_tickets,refund_tickets,total_exclaims,avg_text_len,has_any_ticket
100824,2023-12-08,C0007,Electronics,Tablet A,524.82,1,Paid,2023-12-08,524.82,UNK,524.82,524.82,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101082,2023-12-13,C0014,Smart Home,NordLock Pro,"231,99 EUR",1,Paid,2023-12-13,231.99,EUR,231.99,231.99,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100717,2023-12-06,C0001,Accessories,Phone Case,"39,48 EUR",1,Paid,2023-12-06,39.48,EUR,39.48,39.48,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100732,2023-12-06,C0001,Electronics,TV Pro,$1144.44,1,Paid,2023-12-06,1144.44,USD,1144.44,1144.44,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100164,2023-11-22,C0015,Electronics,Smartphone Z,"845,23 EUR",1,Paid,2023-11-22,845.23,EUR,845.23,845.23,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100501,2023-12-01,C0002,Electronics,NoiseCancel Headphones,$255.15,1,Paid,2023-12-01,255.15,USD,255.15,255.15,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100264,2023-11-25,C0316,Smart Home,NordLock Pro,"208,11 EUR",1,Paid,2023-11-25,208.11,EUR,208.11,208.11,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100082,2023-11-18,C0001,Electronics,Laptop X,1457.02,2,Paid,2023-11-18,1457.02,UNK,2914.04,2914.04,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101142,2023-11-17,C0061,Electronics,TV Pro,1046.02,1,Paid,2023-11-17,1046.02,UNK,1046.02,1046.02,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100768,2023-12-07,C0001,Accessories,Accessory Bundle,"55,24 EUR",1,Paid,2023-12-07,55.24,EUR,55.24,55.24,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100325,2023-11-27,C0125,Smart Home,NordLock Pro,220.55,1,Paid,2023-11-27,220.55,UNK,220.55,220.55,0.0,0.0,0.0,0.0,,False,False,1.0,,0.0,1.0,0.0,0.0,0.0,122.0,True
100473,2023-11-30,C0004,Electronics,NoiseCancel Headphones,"316,19 EUR",1,Paid,2023-11-30,316.19,EUR,316.19,316.19,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100564,2023-12-03,C0001,Smart Home,NordLock Pro,223.08,1,Paid,2023-12-03,223.08,UNK,223.08,223.08,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100145,21/11/2023,C0170,Accessories,Charger,30.35,2,Paid,,30.35,UNK,60.7,60.7,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100663,2023-12-05,C0066,Smart Home,NordLock Pro,200.01,1,Paid,2023-12-05,200.01,UNK,200.01,200.01,1.0,1.0,0.0,200.01,2023-12-12,True,True,3.0,2023-11-12,0.0,0.0,1.0,0.0,0.0,169.33333333333334,True
100814,08/12/2023,C0001,Smart Home,NordLock Pro,"181,89 EUR",1,Paid,,181.89,EUR,181.89,181.89,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100275,2023-11-25,C0004,Accessories,Phone Case,"19,93 EUR",2,Paid,2023-11-25,19.93,EUR,39.86,39.86,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100972,11/12/2023,C0005,Smart Home,NordLock Pro,216.12,2,Pending,,216.12,UNK,432.24,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100673,2023-12-05,C0016,Electronics,Tablet A,507.23,1,Paid,2023-12-05,507.23,UNK,507.23,507.23,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100793,07/12/2023,C0083,Accessories,USB-C Cable,19.69,2,Paid,,19.69,UNK,39.38,39.38,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100752,2023-12-07,C0271,Smart Home,NordLock Pro,212.22,2,Paid,2023-12-07,212.22,UNK,424.44,424.44,0.0,0.0,0.0,0.0,,False,False,2.0,2023-09-12,0.0,0.0,0.0,0.0,0.0,171.5,True
100730,2023-12-06,C0115,Accessories,Wireless Mouse,58.87,1,Paid,2023-12-06,58.87,UNK,58.87,58.87,0.0,0.0,0.0,0.0,,False,False,1.0,2023-09-12,0.0,0.0,0.0,0.0,0.0,162.0,True
100609,2023-12-04,C0004,Smart Home,NordCam Mini,62,1,Paid,2023-12-04,62.0,UNK,62.0,62.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100825,08/12/2023,C0021,Electronics,Tablet A,652.84,1,Paid,,652.84,UNK,652.84,652.84,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100088,2023-11-18,C0027,Accessories,Charger,"20,20 EUR",1,Paid,2023-11-18,20.2,EUR,20.2,20.2,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100945,2023-12-11,C0012,Electronics,Tablet A,"736,42 EUR",2,Paid,2023-12-11,736.42,EUR,1472.84,1472.84,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100853,09/12/2023,C0042,Electronics,Smartphone Z,1004,1,Paid,,1004.0,UNK,1004.0,1004.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100307,2023-11-26,C0003,Electronics,Smartphone Z,912.54,1,Paid,2023-11-26,912.54,UNK,912.54,912.54,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100552,2023-12-02,C0145,Electronics,TV Pro,1419,1,Paid,2023-12-02,1419.0,UNK,1419.0,1419.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100188,2023-11-22,C0001,Electronics,Smartphone Z,"851,41 EUR",1,Paid,2023-11-22,851.41,EUR,851.41,851.41,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100892,2023-12-10,C0009,Accessories,Wireless Mouse,25.68,1,Paid,2023-12-10,25.68,UNK,25.68,25.68,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100288,2023-11-25,C0003,Accessories,Charger,$29.37,1,Paid,2023-11-25,29.37,USD,29.37,29.37,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100871,2023-12-09,C0075,Smart Home,NordLock Pro,185.47,1,Paid,2023-12-09,185.47,UNK,185.47,185.47,0.0,0.0,0.0,0.0,,False,False,2.0,2023-11-12,0.0,0.0,0.0,0.0,0.0,156.0,True
100668,2023-12-05,C0030,Electronics,Laptop X,$1686.77,1,Paid,2023-12-05,1686.77,USD,1686.77,1686.77,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101001,12/12/2023,C0004,Smart Home,NordLock Pro,$186.38,1,Pending,,186.38,USD,186.38,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101061,2023-12-13,C0001,Accessories,Screen Protector,8.08,2,Paid,2023-12-13,8.08,UNK,16.16,16.16,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100756,2023-12-07,C0001,Accessories,Charger,43.27,1,Paid,2023-12-07,43.27,UNK,43.27,43.27,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100372,2023-11-28,C0005,Accessories,Accessory Bundle,$36.70,2,Paid,2023-11-28,36.7,USD,73.4,73.4,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100050,2023-11-17,C0003,Electronics,Tablet A,336.05,2,Paid,2023-11-17,336.05,UNK,672.1,672.1,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100454,2023-11-30,C0006,Electronics,Smartphone Z,$1061.74,1,Paid,2023-11-30,1061.74,USD,1061.74,1061.74,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100549,02/12/2023,C0001,Smart Home,NordLock Pro,190.10,1,Paid,,190.1,UNK,190.1,190.1,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100248,2023-11-24,C0001,Accessories,Wireless Mouse,26.62,1,Paid,2023-11-24,26.62,UNK,26.62,26.62,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101195,2023-11-23,C0002,Electronics,Laptop X,1577,1,Paid,2023-11-23,1577.0,UNK,1577.0,1577.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100398,2023-11-29,C0019,Smart Home,NordLock Pro,201.64,1,Paid,2023-11-29,201.64,UNK,201.64,201.64,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100865,2023-12-09,C0055,Electronics,Tablet A,"772,98 EUR",1,Paid,2023-12-09,772.98,EUR,772.98,772.98,0.0,0.0,0.0,0.0,,False,False,1.0,,0.0,0.0,0.0,0.0,0.0,161.0,True
100601,2023-12-04,C0001,Accessories,Wireless Mouse,32,1,Pending,2023-12-04,32.0,UNK,32.0,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100662,2023-12-05,C0004,Smart Home,NordLock Pro,"238,67 EUR",1,Paid,2023-12-05,238.67,EUR,238.67,238.67,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100833,2023-12-08,C0027,Electronics,NoiseCancel Headphones,"248,37 EUR",1,Paid,2023-12-08,248.37,EUR,248.37,248.37,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101124,14/12/2023,C0197,Accessories,Screen Protector,"12,14 EUR",1,Paid,,12.14,EUR,12.14,12.14,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100838,2023-12-08,C0003,Smart Home,NordLock Pro,$188.83,1,Paid,2023-12-08,188.83,USD,188.83,188.83,1.0,0.0,1.0,0.0,,True,False,1.0,2023-08-12,1.0,0.0,0.0,0.0,0.0,133.0,True
100034,16/11/2023,C0001,Accessories,Accessory Bundle,$34.22,2,Paid,,34.22,USD,68.44,68.44,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100089,2023-11-18,C0002,Accessories,Screen Protector,12.91,1,Paid,2023-11-18,12.91,UNK,12.91,12.91,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100357,2023-11-28,C0208,Electronics,Smartphone Z,1034.43,1,Paid,2023-11-28,1034.43,UNK,1034.43,1034.43,0.0,0.0,0.0,0.0,,False,False,1.0,,1.0,0.0,0.0,0.0,0.0,121.0,True
100567,2023-12-03,C0001,Electronics,Tablet A,631.82,1,Paid,2023-12-03,631.82,UNK,631.82,631.82,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100918,2023-12-10,C0035,Accessories,Accessory Bundle,98.54,1,Paid,2023-12-10,98.54,UNK,98.54,98.54,1.0,1.0,0.0,98.54,,True,True,2.0,2023-07-12,1.0,0.0,0.0,1.0,0.0,169.0,True
100517,02/12/2023,C0117,Accessories,Phone Case,33.43,1,Paid,,33.43,UNK,33.43,33.43,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100085,18/11/2023,C0020,Accessories,Charger,$45.43,2,Paid,,45.43,USD,90.86,90.86,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100773,2023-12-07,C0004,Electronics,Smartphone Z,"893,14 EUR",1,Paid,2023-12-07,893.14,EUR,893.14,893.14,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100347,27/11/2023,C0006,Electronics,TV Pro,937.66,2,Paid,,937.66,UNK,1875.32,1875.32,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100539,2023-12-02,C0008,Electronics,TV Pro,$1441.81,1,Paid,2023-12-02,1441.81,USD,1441.81,1441.81,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100132,2023-11-20,C0001,Electronics,Laptop X,"1612,31 EUR",2,Paid,2023-11-20,1612.31,EUR,3224.62,3224.62,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100376,2023-11-28,C0006,Smart Home,NordLock Pro,224.20,1,Paid,2023-11-28,224.2,UNK,224.2,224.2,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101034,12/12/2023,C0214,Accessories,Charger,15.36,2,Paid,,15.36,UNK,30.72,30.72,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100616,2023-12-04,C0005,Accessories,Screen Protector,$5.04,1,Failed,2023-12-04,5.04,USD,5.04,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100822,2023-12-08,C0242,Smart Home,NordLock Pro,200.64,1,Paid,2023-12-08,200.64,UNK,200.64,200.64,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100362,2023-11-28,C0004,Accessories,Charger,43.85,2,Paid,2023-11-28,43.85,UNK,87.7,87.7,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100428,2023-11-29,C0027,Accessories,Accessory Bundle,"69,78 EUR",1,Paid,2023-11-29,69.78,EUR,69.78,69.78,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101032,2023-12-12,C0125,Accessories,Phone Case,"38,23 EUR",2,Paid,2023-12-12,38.23,EUR,76.46,76.46,0.0,0.0,0.0,0.0,,False,False,1.0,2023-08-12,0.0,0.0,0.0,0.0,0.0,170.0,True
100342,2023-11-27,C0024,Accessories,Phone Case,"36,96 EUR",2,Paid,2023-11-27,36.96,EUR,73.92,73.92,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100498,2023-12-01,C0013,Accessories,Screen Protector,9.20,1,Paid,2023-12-01,9.2,UNK,9.2,9.2,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100758,2023-12-07,C0057,Smart Home,NordLock Pro,$239.23,1,Paid,2023-12-07,239.23,USD,239.23,239.23,0.0,0.0,0.0,0.0,,False,False,2.0,2023-09-12,0.0,1.0,1.0,0.0,0.0,185.5,True
101020,12/12/2023,C0013,Accessories,Screen Protector,12.92,1,Paid,,12.92,UNK,12.92,12.92,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101146,03/12/2023,C0002,Smart Home,NordLock Pro,"192,26 EUR",1,Paid,,192.26,EUR,192.26,192.26,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100734,06/12/2023,C0009,Smart Home,NordTherm,106.57,1,Failed,,106.57,UNK,106.57,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100063,17/11/2023,C0046,Electronics,TV Pro,1698.27,1,Paid,,1698.27,UNK,1698.27,1698.27,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100636,04/12/2023,C0008,Accessories,Accessory Bundle,37.42,4,Paid,,37.42,UNK,149.68,149.68,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100914,2023-12-10,C0118,Accessories,USB-C Cable,"14,98 EUR",1,Paid,2023-12-10,14.98,EUR,14.98,14.98,0.0,0.0,0.0,0.0,,False,False,2.0,,1.0,0.0,0.0,1.0,0.0,139.5,True
100468,2023-11-30,C0001,Electronics,TV Pro,"958,27 EUR",1,Paid,2023-11-30,958.27,EUR,958.27,958.27,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100220,2023-11-24,C0073,Accessories,Accessory Bundle,"44,98 EUR",2,Paid,2023-11-24,44.98,EUR,89.96,89.96,0.0,0.0,0.0,0.0,,False,False,1.0,,0.0,1.0,1.0,0.0,0.0,162.0,True
100443,30/11/2023,C0009,Electronics,Tablet A,487.70,1,Paid,,487.7,UNK,487.7,487.7,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100153,2023-11-21,C0106,Electronics,Laptop X,1426.23,1,Paid,2023-11-21,1426.23,UNK,1426.23,1426.23,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100326,2023-11-27,C0019,Smart Home,NordLock Pro,"238,66 EUR",1,Paid,2023-11-27,238.66,EUR,238.66,238.66,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100308,2023-11-26,C0301,Accessories,Charger,42,1,Paid,2023-11-26,42.0,UNK,42.0,42.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100859,2023-12-09,C0047,Electronics,TV Pro,1295.10,1,Paid,2023-12-09,1295.1,UNK,1295.1,1295.1,0.0,0.0,0.0,0.0,,False,False,2.0,2023-12-12,1.0,0.0,1.0,0.0,0.0,190.5,True
100613,2023-12-04,C0005,Electronics,Smartphone Z,"701,94 EUR",1,Paid,2023-12-04,701.94,EUR,701.94,701.94,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100585,2023-12-03,C0067,Smart Home,NordTherm,84.35,1,Paid,2023-12-03,84.35,UNK,84.35,84.35,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100606,2023-12-04,C0003,Accessories,Screen Protector,5,2,Paid,2023-12-04,5.0,UNK,10.0,10.0,1.0,1.0,0.0,10.0,,True,True,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100204,23/11/2023,C0239,Electronics,NoiseCancel Headphones,204.43,1,Paid,,204.43,UNK,204.43,204.43,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100772,07/12/2023,C0001,Accessories,Charger,43.23,1,Paid,,43.23,UNK,43.23,43.23,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100399,29/11/2023,C0262,Electronics,NoiseCancel Headphones,186.48,1,Paid,,186.48,UNK,186.48,186.48,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100005,15/11/2023,C0003,Electronics,Tablet A,"553,75 EUR",1,Paid,,553.75,EUR,553.75,553.75,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101147,2023-11-24,C0276,Smart Home,NordLock Pro,205.21,1,Paid,2023-11-24,205.21,UNK,205.21,205.21,1.0,1.0,0.0,205.21,,True,True,4.0,2023-11-12,0.0,1.0,0.0,1.0,0.0,161.25,True
100893,2023-12-10,C0224,Accessories,Accessory Bundle,47.39,1,Paid,2023-12-10,47.39,UNK,47.39,47.39,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100900,2023-12-10,C0001,Accessories,USB-C Cable,"11,88 EUR",1,Paid,2023-12-10,11.88,EUR,11.88,11.88,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100130,2023-11-20,C0271,Electronics,Laptop X,"1 394,09 EUR",1,Paid,2023-11-20,1394.09,EUR,1394.09,1394.09,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100701,06/12/2023,C0120,Accessories,USB-C Cable,"17,86 EUR",2,Paid,,17.86,EUR,35.72,35.72,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100845,09/12/2023,C0001,Smart Home,NordLock Pro,"202,58 EUR",1,Paid,,202.58,EUR,202.58,202.58,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100994,12/12/2023,C0023,Smart Home,NordLock Pro,$192.70,1,Paid,,192.7,USD,192.7,192.7,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100458,2023-11-30,C0030,Smart Home,NordLock Pro,$214.91,1,Paid,2023-11-30,214.91,USD,214.91,214.91,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100072,2023-11-18,C0001,Accessories,Phone Case,25,1,Paid,2023-11-18,25.0,UNK,25.0,25.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101053,13/12/2023,C0004,Electronics,TV Pro,"1 346,87 EUR",1,Paid,,1346.87,EUR,1346.87,1346.87,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100672,2023-12-05,C0007,Electronics,NoiseCancel Headphones,196,1,Paid,2023-12-05,196.0,UNK,196.0,196.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100656,05/12/2023,C0001,Smart Home,NordLock Pro,210,1,Paid,,210.0,UNK,210.0,210.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101164,29/11/2023,C0296,Accessories,Accessory Bundle,"52,01 EUR",2,Paid,,52.01,EUR,104.02,104.02,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100262,2023-11-25,C0033,Electronics,Smartphone Z,948.32,1,Paid,2023-11-25,948.32,UNK,948.32,948.32,1.0,1.0,0.0,948.32,2023-02-12,True,True,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101043,13/12/2023,C0002,Accessories,Accessory Bundle,"46,99 EUR",2,Paid,,46.99,EUR,93.98,93.98,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100538,02/12/2023,C0007,Accessories,Accessory Bundle,"82,45 EUR",2,Paid,,82.45,EUR,164.9,164.9,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100203,23/11/2023,C0079,Accessories,USB-C Cable,11.15,1,Paid,,11.15,UNK,11.15,11.15,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101152,2023-11-24,C0126,Accessories,USB-C Cable,"9,10 EUR",1,Paid,2023-11-24,9.1,EUR,9.1,9.1,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100071,2023-11-17,C0035,Accessories,USB-C Cable,15,4,Paid,2023-11-17,15.0,UNK,60.0,60.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101128,14/12/2023,C0283,Electronics,TV Pro,1490.50,1,Paid,,1490.5,UNK,1490.5,1490.5,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100954,2023-12-11,C0187,Accessories,Accessory Bundle,"97,99 EUR",2,Paid,2023-12-11,97.99,EUR,195.98,195.98,0.0,0.0,0.0,0.0,,False,False,1.0,2023-11-12,0.0,1.0,0.0,0.0,0.0,138.0,True
100128,2023-11-20,C0120,Accessories,Phone Case,33.65,1,Paid,2023-11-20,33.65,UNK,33.65,33.65,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100371,28/11/2023,C0013,Electronics,Smartphone Z,"922,19 EUR",1,Paid,,922.19,EUR,922.19,922.19,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100135,20/11/2023,C0098,Electronics,Laptop X,1417.96,1,Paid,,1417.96,UNK,1417.96,1417.96,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100485,01/12/2023,C0060,Electronics,NoiseCancel Headphones,327.51,1,Paid,,327.51,UNK,327.51,327.51,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100816,2023-12-08,C0031,Smart Home,NordLock Pro,"207,28 EUR",1,Paid,2023-12-08,207.28,EUR,207.28,207.28,1.0,1.0,0.0,207.28,,True,True,1.0,2023-04-12,0.0,1.0,0.0,0.0,0.0,141.0,True
100222,2023-11-24,C0070,Accessories,Wireless Mouse,"39,86 EUR",1,Paid,2023-11-24,39.86,EUR,39.86,39.86,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101093,2023-12-14,C0001,Electronics,NoiseCancel Headphones,"307,32 EUR",1,Paid,2023-12-14,307.32,EUR,307.32,307.32,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101050,13/12/2023,C0012,Electronics,NoiseCancel Headphones,"223,42 EUR",1,Paid,,223.42,EUR,223.42,223.42,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
101129,2023-12-14,C0001,Electronics,TV Pro,$932.28,1,Paid,2023-12-14,932.28,USD,932.28,932.28,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100697,06/12/2023,C0001,Electronics,TV Pro,$1320.84,2,Paid,,1320.84,USD,2641.68,2641.68,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100657,2023-12-05,C0001,Smart Home,NordPlug,31.03,1,Failed,2023-12-05,31.03,UNK,31.03,0.0,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100406,2023-11-29,C0143,Electronics,Tablet A,349.95,1,Paid,2023-11-29,349.95,UNK,349.95,349.95,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
100736,2023-12-06,C0002,Smart Home,NordTherm,"85,29 EUR",1,Paid,2023-12-06,85.29,EUR,85.29,85.29,0.0,0.0,0.0,0.0,,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,,False
